Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
"May 30, 2006",Aedes,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 27, 2019",Aedes,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 10, 2018",Mansonia,perturbans,Female,,4,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"May 18, 1993",Culiseta,minnesotae,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 19, 2016",Culiseta,inornata,Female,,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 25, 2006",Aedes,Black legs,Female,UnID,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 29, 2015",Culiseta,inornata,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 19, 2018",Culiseta,alaskaensis,Female,,3,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 08, 2006",Culiseta,impatiens,Female,,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 25, 2006",Aedes,vexans,Female,,10,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 08, 2015",Aedes,Black legs,Female,UnID,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 15, 2000",Culiseta,inornata,Female,,13,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 23, 1994",Culiseta,morsitans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 27, 2019",Aedes,Black legs,Female,UnID,1,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Jun 12, 2007",Aedes,flavescens,Female,,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"May 15, 2018",Male,UnID,Male,UnID,6,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 16, 2019",Aedes,vexans,Female,,96,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 16, 2019",Culiseta,impatiens,Female,,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Sep 12, 2023",Culex,pipiens,Female,,4,Outer Community-East,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Sep 09, 2014",Anopheles,earlei,Female,,1,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 05, 2016",Aedes,vexans,Female,,721,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jul 18, 2006",Aedes,flavescens,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 09, 2015",Aedes,Black legs,Female,UnID,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 10, 2008",Aedes,spp.,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 15, 1999",Culiseta,alaskaensis,Female,,1,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Sep 07, 2004",Culiseta,inornata,Female,,9,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 07, 2012",Aedes,spencerii,Female,,6,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"May 26, 2015",Aedes,excrucians,Female,,10,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 15, 1999",Male,UnID,Male,UnID,6,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Jul 11, 2017",Anopheles,earlei,Female,,1,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jul 17, 1990",Culex,territans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 20, 1996",Aedes,vexans,Female,,34,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Aug 10, 1999",Culiseta,inornata,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 08, 1995",Culiseta,alaskaensis,Female,,7,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 21, 2018",Anopheles,earlei,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 14, 2009",Male,UnID,Male,UnID,2,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Sep 23, 2003",Culiseta,inornata,Female,,11,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"May 21, 1996",Culiseta,morsitans,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 18, 2013",Aedes,fitchii,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 02, 2019",Culiseta,minnesotae,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 24, 2014",Aedes,dorsalis,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 07, 2001",Culiseta,impatiens,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 09, 1996",Aedes,cataphylla,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 29, 2006",Male,UnID,Male,UnID,29,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 03, 2014",Aedes,fitchii,Female,,3,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"May 28, 2013",Aedes,spencerii,Female,,1,Outer Community-North,,Outer,53.77447400,-113.59534400,POINT (-113.595344 53.774474)
"Sep 27, 2016",Culiseta,inornata,Female,,49,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 17, 2019",Culex,territans,Female,,7,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 10, 2014",Aedes,excrucians,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"May 25, 2021",Misc,UnID,Female,UnID,0,Peripheral-North,,Peripheral,53.64335400,-113.36588800,POINT (-113.365888 53.643354)
"Jun 23, 2015",Culiseta,inornata,Female,,7,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jun 02, 2015",Culiseta,inornata,Female,,1,Outer Community-North West,,Outer,53.69135000,-113.98368000,POINT (-113.98368 53.69135)
"Jul 15, 1997",Aedes,Black legs,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 29, 1999",Aedes,fitchii,Female,,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Aug 04, 2015",Male,UnID,Male,UnID,214,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 13, 1991",Culex,tarsalis,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 01, 2014",Aedes,vexans,Female,,168,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 26, 2022",Aedes,Black legs,Female,UnID,2,Outer Community-North,No Data,Outer,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 31, 2007",Aedes,Black legs,Female,UnID,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 14, 2011",Aedes,dorsalis,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 18, 1996",Aedes,implicatus,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 02, 2005",Aedes,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 23, 2005",Aedes,vexans,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 21, 1998",Male,UnID,Male,UnID,36,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Aug 26, 2014",Culiseta,morsitans,Female,,5,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jun 17, 2014",Aedes,euedes,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 01, 2023",Male,UnID,Male,UnID,4,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 11, 2015",Culex,territans,Female,,4,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"May 28, 2019",Culiseta,inornata,Female,,1,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Aug 11, 2020",Culiseta,minnesotae,Female,,1,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 11, 2017",Aedes,mercurator,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 22, 2004",Male,UnID,Male,UnID,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 15, 2006",Aedes,flavescens,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 16, 2015",Culiseta,morsitans,Female,,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jun 11, 1996",Aedes,implicatus,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 15, 2008",Aedes,nigromaculis,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Sep 09, 2014",Anopheles,earlei,Female,,1,Industrial South,,Core,53.45891000,-113.47761000,POINT (-113.47761 53.45891)
"Jun 15, 2004",Male,UnID,Male,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 10, 2018",Misc,UnID,Female,UnID,581,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 08, 1997",Aedes,vexans,Female,,49,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jul 06, 2010",Male,UnID,Male,UnID,5,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 02, 2019",Culex,territans,Female,,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 16, 2016",Male,UnID,Male,UnID,1,Residential-North,,Core,53.57959700,-113.49643600,POINT (-113.496436 53.579597)
"Aug 01, 2023",Aedes,Black legs,Female,UnID,1,Outer Community-East,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jul 03, 2018",Aedes,vexans,Female,,43,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 06, 1995",Aedes,fitchii,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 30, 2022",Culiseta,inornata,Female,,2,Residential-West,,Core,53.61352600,-113.59020200,POINT (-113.590202 53.613526)
"Aug 15, 2006",Culex,territans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 15, 2000",Culiseta,spp.,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 12, 2022",Aedes,vexans,Female,,84,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"May 24, 2005",Aedes,excrucians,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 13, 1995",Aedes,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 17, 2018",Aedes,excrucians,Female,,2,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Jul 23, 2013",Culiseta,alaskaensis,Female,,5,Outer Community-West,,Outer,53.47503000,-113.93436000,POINT (-113.93436 53.47503)
"Jul 09, 2013",Aedes,spencerii,Female,,7,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"May 19, 2015",Aedes,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 16, 1994",Anopheles,earlei,Female,,7,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Sep 10, 2019",Aedes,vexans,Female,,11,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 16, 1998",Culiseta,inornata,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Aug 20, 2019",Misc,UnID,Female,UnID,1,Residential-South-GC,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 24, 1999",Misc,UnID,Female,UnID,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 09, 2022",Culiseta,inornata,Female,,1,Peripheral-South,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 23, 1998",Aedes,implicatus,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 17, 2018",Culex,territans,Female,,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 24, 2001",Aedes,vexans,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Sep 25, 2023",Culex,tarsalis,Female,,2,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 18, 2020",Aedes,vexans,Female,,1,Outer Community-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jun 08, 1999",Aedes,euedes,Female,,2,River Valley-East-GC2,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jul 14, 2020",Culiseta,inornata,Female,,16,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 31, 2007",Anopheles,earlei,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 14, 2007",Male,UnID,Male,UnID,6,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 23, 2019",Culiseta,inornata,Female,,17,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 21, 2012",Aedes,vexans,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 08, 1999",Culiseta,morsitans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 10, 2001",Aedes,dorsalis,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 22, 2017",Culiseta,minnesotae,Female,,1,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
"Aug 06, 2019",Culiseta,inornata,Female,,57,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 19, 2022",Aedes,Black legs,Female,UnID,1,Outer Community-North,,Outer,53.77416300,-113.58922100,POINT (-113.589221 53.774163)
"Jun 29, 2021",Culiseta,alaskaensis,Female,,2,Peripheral-South,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 20, 1995",Aedes,cataphylla,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 20, 1996",Aedes,flavescens,Female,,3,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jul 19, 2022",Male,UnID,Male,UnID,33,Residential-East,,Core,53.48748100,-113.35126800,POINT (-113.351268 53.487481)
"Jul 02, 1996",Aedes,excrucians,Female,,8,River Valley-East-GC1,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"Aug 02, 2016",Aedes,dorsalis,Female,,11,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Aug 30, 2011",Aedes,vexans,Female,,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 02, 2011",Aedes,spencerii,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 25, 1995",Culiseta,inornata,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 19, 2014",Aedes,spencerii,Female,,7,Industrial South,,Core,53.45891000,-113.47761000,POINT (-113.47761 53.45891)
"Jul 12, 2016",Anopheles,earlei,Female,,7,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jul 10, 2012",Culex,tarsalis,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 21, 2005",Aedes,vexans,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 12, 2016",Aedes,flavescens,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 09, 2011",Culiseta,inornata,Female,,450,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 24, 2018",Aedes,flavescens,Female,,1,Residential-South,,Core,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Aug 02, 2016",Aedes,dorsalis,Female,,13,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jul 10, 1990",Mansonia,perturbans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 25, 1991",Aedes,implicatus,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 26, 1994",Anopheles,earlei,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 10, 2018",Culiseta,alaskaensis,Female,,1,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Aug 12, 1997",Aedes,flavescens,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 23, 2014",Culex,territans,Female,,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jun 24, 2003",Aedes,dorsalis,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 21, 2015",Mansonia,perturbans,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Sep 22, 2009",Male,UnID,Male,UnID,26,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Sep 13, 2016",Male,UnID,Male,UnID,34,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Sep 26, 2017",Culiseta,inornata,Female,,12,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 04, 2006",Aedes,excrucians,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 05, 2023",Male,UnID,Male,UnID,1,Peripheral-South,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 24, 2014",Aedes,vexans,Female,,33,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"May 29, 2018",Aedes,flavescens,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 27, 2013",Anopheles,earlei,Female,,8,Outer Community-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"May 28, 2002",Culiseta,morsitans,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 04, 1998",Aedes,Black legs,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 21, 2002",Culiseta,inornata,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 20, 2019",Aedes,vexans,Female,,8,Residential-Other,No Data,Other,53.46981200,-113.45737900,POINT (-113.457379 53.469812)
"Aug 14, 2018",Culiseta,impatiens,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 16, 2019",Aedes,canadensis,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 14, 2012",Aedes,spencerii,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 06, 1996",Aedes,spencerii,Female,,3,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
